Latitude,Longitude,Timestamp
22.2883567,73.3518794,2024-08-31T01:20:11.846Z
22.2883833,73.3520053,2024-08-31T01:20:15.353Z
22.2872764,73.3538116,2024-08-31T01:20:16.553Z
22.2871664,73.3538207,2024-08-31T01:20:20.353Z
22.2872983,73.3540583,2024-08-31T01:20:21.802Z
22.2873591,73.3542369,2024-08-31T01:20:24.810Z
22.2873579,73.3542413,2024-08-31T01:20:25.372Z
22.2874609,73.3545559,2024-08-31T01:20:27.811Z
22.2873125,73.3549571,2024-08-31T01:20:31.062Z
22.2872938,73.3549936,2024-08-31T01:20:32.493Z
22.2877173,73.3529695,2024-08-31T01:20:35.633Z
22.2877893,73.3529256,2024-08-31T01:20:35.988Z
22.2873433,73.357115,2024-08-31T01:20:37.303Z
22.2873416,73.3571491,2024-08-31T01:20:39.399Z
22.2873518,73.3577659,2024-08-31T01:20:42.235Z
22.2873513,73.3578392,2024-08-31T01:20:44.756Z
22.2871948,73.3584771,2024-08-31T01:20:47.212Z
22.2871608,73.3585721,2024-08-31T01:20:49.844Z
22.2870765,73.3592347,2024-08-31T01:20:52.546Z
22.2871893,73.3597602,2024-08-31T01:20:56.419Z
22.2871977,73.359786,2024-08-31T01:20:57.203Z
22.2872002,73.3598017,2024-08-31T01:20:58.947Z
22.2873789,73.3602751,2024-08-31T01:21:01.660Z
22.2874067,73.3603255,2024-08-31T01:21:03.908Z
22.2874674,73.3609848,2024-08-31T01:21:06.227Z
22.2875694,73.3611604,2024-08-31T01:21:08.625Z
22.2875781,73.3612133,2024-08-31T01:21:10.673Z
22.2875766,73.361772,2024-08-31T01:21:12.421Z
22.2875895,73.3619265,2024-08-31T01:21:14.846Z
22.2875892,73.3619255,2024-08-31T01:21:16.473Z
22.2876012,73.3619363,2024-08-31T01:21:17.713Z
22.2876135,73.3619879,2024-08-31T01:21:20.398Z
22.2876095,73.3620024,2024-08-31T01:21:23.040Z
22.2876091,73.3620034,2024-08-31T01:21:23.515Z
22.2876033,73.3620149,2024-08-31T01:21:25.230Z
22.2876021,73.3620241,2024-08-31T01:21:26.308Z
22.2876203,73.3621352,2024-08-31T01:21:29.987Z
22.2876217,73.3621429,2024-08-31T01:21:30.653Z
22.287635,73.3622883,2024-08-31T01:21:34.201Z
22.2876957,73.3624694,2024-08-31T01:21:37.264Z
22.287707,73.3625028,2024-08-31T01:21:39.235Z
22.287709,73.362507,2024-08-31T01:21:40.120Z
22.2877125,73.3625166,2024-08-31T01:21:41.960Z
22.2878025,73.3625738,2024-08-31T01:21:45.154Z
22.2880686,73.3627252,2024-08-31T01:21:48.817Z
