Latitude,Longitude,Timestamp,geometry,matched_road
22.3422439,73.1520361,2024-08-30T10:20:56.127Z,POINT (73.1520361 22.3422439),POINT (73.2540498 22.2965549)
22.3422447,73.1520442,2024-08-30T10:20:57.698Z,POINT (73.1520442 22.3422447),POINT (73.2540498 22.2965549)
22.3422432,73.1520312,2024-08-30T10:20:59.310Z,POINT (73.1520312 22.3422432),POINT (73.2540498 22.2965549)
22.3435165,73.1502143,2024-08-30T10:22:27.083Z,POINT (73.1502143 22.3435165),POINT (73.2540498 22.2965549)
22.3429401,73.1512247,2024-08-30T10:22:28.892Z,POINT (73.1512247 22.3429401),POINT (73.2540498 22.2965549)
22.3434392,73.150402,2024-08-30T10:22:30.433Z,POINT (73.150402 22.3434392),POINT (73.2540498 22.2965549)
22.3436077,73.1501257,2024-08-30T10:22:31.652Z,POINT (73.1501257 22.3436077),POINT (73.2540498 22.2965549)
22.3436677,73.1500346,2024-08-30T10:22:33.033Z,POINT (73.1500346 22.3436677),POINT (73.2540498 22.2965549)
22.3436903,73.149997,2024-08-30T10:22:33.748Z,POINT (73.149997 22.3436903),POINT (73.2540498 22.2965549)
22.3437144,73.1499578,2024-08-30T10:22:35.365Z,POINT (73.1499578 22.3437144),POINT (73.2540498 22.2965549)
22.3437137,73.1499567,2024-08-30T10:22:36.062Z,POINT (73.1499567 22.3437137),POINT (73.2540498 22.2965549)
22.343715,73.1499519,2024-08-30T10:22:37.843Z,POINT (73.1499519 22.343715),POINT (73.2540498 22.2965549)
22.3437084,73.14996,2024-08-30T10:22:38.722Z,POINT (73.14996 22.3437084),POINT (73.2540498 22.2965549)
22.3437039,73.1499654,2024-08-30T10:22:40.300Z,POINT (73.1499654 22.3437039),POINT (73.2540498 22.2965549)
22.3436993,73.1499718,2024-08-30T10:22:41.480Z,POINT (73.1499718 22.3436993),POINT (73.2540498 22.2965549)
22.3436944,73.1499844,2024-08-30T10:22:43.179Z,POINT (73.1499844 22.3436944),POINT (73.2540498 22.2965549)
22.3449267,73.1506967,2024-08-30T10:24:59.119Z,POINT (73.1506967 22.3449267),POINT (73.2540498 22.2965549)
22.3441916,73.1503644,2024-08-30T10:25:00.059Z,POINT (73.1503644 22.3441916),POINT (73.2540498 22.2965549)
22.3440224,73.150232,2024-08-30T10:25:01.191Z,POINT (73.150232 22.3440224),POINT (73.2540498 22.2965549)
22.3438421,73.1500887,2024-08-30T10:25:02.680Z,POINT (73.1500887 22.3438421),POINT (73.2540498 22.2965549)
22.3437956,73.150057,2024-08-30T10:25:04.296Z,POINT (73.150057 22.3437956),POINT (73.2540498 22.2965549)
22.3437503,73.1500301,2024-08-30T10:25:05.405Z,POINT (73.1500301 22.3437503),POINT (73.2540498 22.2965549)
22.3437375,73.1500212,2024-08-30T10:25:05.949Z,POINT (73.1500212 22.3437375),POINT (73.2540498 22.2965549)
22.3437252,73.1500063,2024-08-30T10:25:06.925Z,POINT (73.1500063 22.3437252),POINT (73.2540498 22.2965549)
22.34373,73.1500072,2024-08-30T10:25:08.268Z,POINT (73.1500072 22.34373),POINT (73.2540498 22.2965549)
22.3439578,73.1500514,2024-08-30T10:25:10.294Z,POINT (73.1500514 22.3439578),POINT (73.2540498 22.2965549)
22.3440258,73.150133,2024-08-30T10:25:12.185Z,POINT (73.150133 22.3440258),POINT (73.2540498 22.2965549)
22.3440398,73.1501503,2024-08-30T10:25:12.768Z,POINT (73.1501503 22.3440398),POINT (73.2540498 22.2965549)
22.3455483,73.15056,2024-08-30T10:25:52.790Z,POINT (73.15056 22.3455483),POINT (73.2540498 22.2965549)
22.3455215,73.1505336,2024-08-30T10:25:54.264Z,POINT (73.1505336 22.3455215),POINT (73.2540498 22.2965549)
22.3450952,73.1506509,2024-08-30T10:25:55.528Z,POINT (73.1506509 22.3450952),POINT (73.2540498 22.2965549)
22.3449869,73.1506826,2024-08-30T10:25:56.735Z,POINT (73.1506826 22.3449869),POINT (73.2540498 22.2965549)
22.3449571,73.1506898,2024-08-30T10:25:58.276Z,POINT (73.1506898 22.3449571),POINT (73.2540498 22.2965549)
22.3449511,73.1506912,2024-08-30T10:25:59.659Z,POINT (73.1506912 22.3449511),POINT (73.2540498 22.2965549)
22.3449461,73.1506919,2024-08-30T10:26:01.098Z,POINT (73.1506919 22.3449461),POINT (73.2540498 22.2965549)
22.3449452,73.1506918,2024-08-30T10:26:01.465Z,POINT (73.1506918 22.3449452),POINT (73.2540498 22.2965549)
22.3449445,73.1506918,2024-08-30T10:26:02.950Z,POINT (73.1506918 22.3449445),POINT (73.2540498 22.2965549)
22.3449442,73.1506922,2024-08-30T10:26:04.455Z,POINT (73.1506922 22.3449442),POINT (73.2540498 22.2965549)
22.3449435,73.150692,2024-08-30T10:26:06.029Z,POINT (73.150692 22.3449435),POINT (73.2540498 22.2965549)
22.344943,73.1506921,2024-08-30T10:26:07.457Z,POINT (73.1506921 22.344943),POINT (73.2540498 22.2965549)
22.3449427,73.1506923,2024-08-30T10:26:08.357Z,POINT (73.1506923 22.3449427),POINT (73.2540498 22.2965549)
22.3449431,73.1506921,2024-08-30T10:26:09.706Z,POINT (73.1506921 22.3449431),POINT (73.2540498 22.2965549)
22.3449526,73.1507038,2024-08-30T10:26:12.012Z,POINT (73.1507038 22.3449526),POINT (73.2540498 22.2965549)
22.3449896,73.1506653,2024-08-30T10:26:14.274Z,POINT (73.1506653 22.3449896),POINT (73.2540498 22.2965549)
22.3449844,73.1506719,2024-08-30T10:26:15.455Z,POINT (73.1506719 22.3449844),POINT (73.2540498 22.2965549)
22.3463641,73.1503633,2024-08-30T10:26:17.357Z,POINT (73.1503633 22.3463641),POINT (73.2540498 22.2965549)
22.3467374,73.1502404,2024-08-30T10:26:19.842Z,POINT (73.1502404 22.3467374),POINT (73.2540498 22.2965549)
22.3467921,73.1502525,2024-08-30T10:26:21.593Z,POINT (73.1502525 22.3467921),POINT (73.2540498 22.2965549)
22.3469565,73.1502095,2024-08-30T10:26:24.086Z,POINT (73.1502095 22.3469565),POINT (73.2540498 22.2965549)
22.3467397,73.1502637,2024-08-30T10:26:26.133Z,POINT (73.1502637 22.3467397),POINT (73.2540498 22.2965549)
22.3467301,73.1502614,2024-08-30T10:26:28.122Z,POINT (73.1502614 22.3467301),POINT (73.2540498 22.2965549)
22.3467693,73.150241,2024-08-30T10:26:30.314Z,POINT (73.150241 22.3467693),POINT (73.2540498 22.2965549)
22.3467283,73.15026,2024-08-30T10:26:32.385Z,POINT (73.15026 22.3467283),POINT (73.2540498 22.2965549)
22.3467293,73.1502616,2024-08-30T10:26:34.803Z,POINT (73.1502616 22.3467293),POINT (73.2540498 22.2965549)
22.3467244,73.1502577,2024-08-30T10:26:34.924Z,POINT (73.1502577 22.3467244),POINT (73.2540498 22.2965549)
22.3468971,73.1501858,2024-08-30T10:26:36.009Z,POINT (73.1501858 22.3468971),POINT (73.2540498 22.2965549)
22.3470129,73.1501235,2024-08-30T10:26:38.617Z,POINT (73.1501235 22.3470129),POINT (73.2540498 22.2965549)
22.3470461,73.1501227,2024-08-30T10:26:41.259Z,POINT (73.1501227 22.3470461),POINT (73.2540498 22.2965549)
22.3470099,73.1501408,2024-08-30T10:26:44.240Z,POINT (73.1501408 22.3470099),POINT (73.2540498 22.2965549)
22.3469953,73.1501179,2024-08-30T10:26:46.344Z,POINT (73.1501179 22.3469953),POINT (73.2540498 22.2965549)
22.3470086,73.1501381,2024-08-30T10:26:48.130Z,POINT (73.1501381 22.3470086),POINT (73.2540498 22.2965549)
22.3470339,73.1501428,2024-08-30T10:26:49.784Z,POINT (73.1501428 22.3470339),POINT (73.2540498 22.2965549)
22.3470104,73.1501348,2024-08-30T10:26:52.078Z,POINT (73.1501348 22.3470104),POINT (73.2540498 22.2965549)
22.347009,73.1501344,2024-08-30T10:26:54.723Z,POINT (73.1501344 22.347009),POINT (73.2540498 22.2965549)
22.3477899,73.1496611,2024-08-30T10:26:57.013Z,POINT (73.1496611 22.3477899),POINT (73.2540498 22.2965549)
22.3480834,73.1494404,2024-08-30T10:26:59.348Z,POINT (73.1494404 22.3480834),POINT (73.2540498 22.2965549)
22.3481513,73.1493825,2024-08-30T10:27:00.971Z,POINT (73.1493825 22.3481513),POINT (73.2540498 22.2965549)
22.3481641,73.1493782,2024-08-30T10:27:01.817Z,POINT (73.1493782 22.3481641),POINT (73.2540498 22.2965549)
22.3482954,73.149349,2024-08-30T10:27:04.446Z,POINT (73.149349 22.3482954),POINT (73.2540498 22.2965549)
22.3484443,73.149399,2024-08-30T10:27:06.567Z,POINT (73.149399 22.3484443),POINT (73.2540498 22.2965549)
22.3485057,73.1493757,2024-08-30T10:27:08.146Z,POINT (73.1493757 22.3485057),POINT (73.2540498 22.2965549)
22.3485121,73.1493733,2024-08-30T10:27:08.911Z,POINT (73.1493733 22.3485121),POINT (73.2540498 22.2965549)
22.3485434,73.1493464,2024-08-30T10:27:10.590Z,POINT (73.1493464 22.3485434),POINT (73.2540498 22.2965549)
22.3485729,73.1493279,2024-08-30T10:27:12.118Z,POINT (73.1493279 22.3485729),POINT (73.2540498 22.2965549)
22.3485864,73.1493222,2024-08-30T10:27:13.295Z,POINT (73.1493222 22.3485864),POINT (73.2540498 22.2965549)
22.3486087,73.1492869,2024-08-30T10:27:15.313Z,POINT (73.1492869 22.3486087),POINT (73.2540498 22.2965549)
22.3489702,73.1495226,2024-08-30T10:27:38.985Z,POINT (73.1495226 22.3489702),POINT (73.2540498 22.2965549)
22.3491576,73.1498676,2024-08-30T10:27:55.564Z,POINT (73.1498676 22.3491576),POINT (73.2540498 22.2965549)
22.3492963,73.1503742,2024-08-30T10:27:55.709Z,POINT (73.1503742 22.3492963),POINT (73.2540498 22.2965549)
